season,team,bpi,bpi_off,bpi_def
2014,MEM,10.7,7.6,3.1
2014,MER,7.3,5.7,1.6
2014,MIA,4.1,5.2,-1.1
2014,MICH,15.8,7.8,8.0
2014,MILW,1.4,4.1,-2.6
2014,MINN,7.0,5.1,1.9
2014,MISS,6.9,5.0,1.9
2014,MIZ,8.6,4.5,4.1
2014,MONM,-4.0,0.7,-4.6
2014,MONT,-1.2,-6.3,5.1
2014,MORE,0.5,-2.5,3.0
2014,MORG,-2.2,-5.8,3.6
2014,MOST,1.8,-0.9,2.7
2014,MRSH,-2.5,-1.5,-1.0
2014,MRST,-2.1,8.9,-11.0
2014,MSM,-3.3,-5.2,1.8
2014,MSST,-0.5,1.5,-2.1
2014,MSU,15.4,7.1,8.3
2014,MTST,-4.3,4.0,-8.4
2014,MTSU,6.2,4.7,1.5
2014,MUR,2.3,3.4,-1.1
2014,MVSU,-10.2,-6.4,-3.8
2014,NAU,-3.1,-2.7,-0.4
2014,NAVY,-4.8,-2.0,-2.8
2014,NCAT,-8.8,-8.7,-0.1
2014,NCCU,7.4,4.5,3.0
2014,NCSU,6.9,4.6,2.2
2014,NDSU,9.6,5.1,4.5
2014,NEB,6.5,0.0,6.5
2014,NEV,1.6,-6.7,8.3
2014,NIA,-4.0,-4.7,0.6
2014,NICH,-6.6,-2.2,-4.4
2014,NIU,-1.8,-2.9,1.1
2014,NJIT,-4.3,-4.9,0.6
2014,NKU,-5.3,-5.7,0.4
2014,NMSU,7.6,1.9,5.7
2014,NORF,-4.5,-4.2,-0.3
2014,NWST,-1.1,-0.3,-0.8
2014,OAK,-0.1,2.6,-2.6
2014,ODU,-0.7,-1.0,0.3
2014,OHIO,4.2,1.8,2.4
2014,OKST,14.5,5.1,9.4
2014,OMA,0.5,-3.8,4.3
2014,ORE,12.0,8.2,3.8
2014,ORST,5.0,3.8,1.2
2014,ORU,-0.1,1.5,-1.6
2014,OSU,14.1,10.3,3.8
2014,PAC,1.6,-2.2,3.8
2014,PENN,-3.8,-8.5,4.6
2014,PEPP,-0.2,-2.5,2.3
2014,PFW,2.2,3.0,-0.9
2014,PITT,15.7,8.7,7.0
2014,PORT,3.3,7.0,-3.7
2014,PRES,-10.3,-2.6,-7.7
2014,PRIN,4.1,-1.8,5.9
2014,PROV,9.2,4.9,4.3
2014,PRST,-3.5,0.3,-3.8
2014,PSU,5.7,0.1,5.6
2014,PUR,6.2,6.6,-0.4
2014,QUIN,2.4,5.0,-2.6
2014,RAD,-2.2,-2.9,0.7
2014,RGV,-5.3,-3.2,-2.1
2014,RICE,-7.6,-3.7,-3.8
2014,RICH,5.8,5.6,0.2
2014,RID,-1.0,1.4,-2.4
2014,RMU,-0.0,-0.4,0.4
2014,RUTG,-1.0,-4.4,3.4
2014,SAC,-3.9,0.8,-4.7
2014,SAM,-8.6,-3.2,-5.4
2014,SBU,5.9,0.3,5.6
2014,SCST,-9.9,-3.3,-6.6
2014,SCU,1.8,4.9,-3.1
2014,SDAK,-3.3,-4.2,0.9
2014,SDST,1.4,2.9,-1.5
2014,SDSU,13.8,2.1,11.8
2014,SEA,-2.0,1.7,-3.8
2014,SELA,-6.6,-3.9,-2.8
2014,SEMO,-1.4,-0.9,-0.4
2014,SFA,6.2,2.2,4.0
2014,SFBK,-0.4,-6.6,6.2
2014,SFPA,-8.4,-5.3,-3.1
2014,SHSU,0.7,3.6,-2.9
2014,SHU,-7.3,-9.4,2.1
2014,SIE,0.2,-0.5,0.7
2014,SIU,-0.0,-4.2,4.2
2014,SIUE,-5.9,-2.1,-3.8
2014,SJSU,-6.1,-4.6,-1.5
2014,SJU,9.9,1.0,8.9
2014,SLU,10.1,7.6,2.4
2014,SMC,8.3,7.9,0.4
2014,SMU,10.1,4.4,5.7
2014,SOU,2.4,0.1,2.4
2014,SPU,-2.8,5.2,-8.0
2014,STAN,8.0,6.1,1.9
2014,STBK,1.4,-2.5,3.9
2014,STET,-9.5,-1.5,-7.9
2014,SUU,-10.3,-0.3,-10.1
2014,SYR,14.6,5.4,9.2
2014,Southern California,0.3,-0.9,1.2
2014,TA&M,5.2,3.2,2.0
2014,TCU,-3.3,-6.0,2.7
2014,TEM,1.9,-7.2,9.1
2014,TENN,14.8,11.4,3.3
2014,TEX,8.8,6.2,2.7
2014,TLSA,5.1,-1.5,6.5
2014,TNST,-4.7,-5.2,0.5
2014,TNTC,-3.1,0.3,-3.5
2014,TOL,5.7,0.5,5.2
2014,TOW,2.4,-0.8,3.2
2014,TROY,-4.1,-2.7,-1.4
2014,TTU,4.4,0.7,3.7
2014,TULN,-5.2,1.1,-6.3
2014,TXSO,-2.3,10.2,-12.5
2014,TXST,-4.7,-2.1,-2.6
2014,UAB,0.9,-0.3,1.2
2014,UALB,0.1,2.5,-2.4
2014,UAPB,-8.5,-2.1,-6.4
2014,UCD,-7.1,-9.6,2.5
2014,UCF,1.3,5.9,-4.6
2014,UCI,5.0,3.3,1.7
2014,UCLA,14.1,12.4,1.7
2014,UCR,-4.5,-1.3,-3.2
2014,UCSB,5.5,0.6,4.8
2014,UGA,6.7,3.4,3.4
2014,UIC,-4.2,-5.4,1.2
2014,UIW,-4.8,-1.0,-3.8
2014,ULM,-2.9,2.6,-5.6
2014,UMBC,-8.6,-5.1,-3.5
2014,UMES,-9.5,-3.1,-6.4
2014,UML,-7.0,-6.3,-0.8
2014,UNC,12.7,4.3,8.5
2014,UNCA,-1.9,-2.5,0.6
2014,UNCG,-6.1,1.0,-7.1
2014,UNCO,-1.3,0.3,-1.6
2014,UNCW,-4.6,-6.5,1.9
2014,UND,-2.4,-2.5,0.2
2014,UNF,-3.1,3.1,-6.2
2014,UNH,-8.5,-2.2,-6.2
2014,UNI,5.8,4.5,1.3
2014,UNLV,7.4,3.8,3.6
2014,UNM,9.5,4.4,5.2
2014,UNO,-7.1,-3.4,-3.7
2014,UNT,-4.2,1.3,-5.6
2014,UPST,1.4,0.5,0.9
2014,URI,2.0,-4.9,6.9
2014,USA,-3.6,-1.0,-2.6
2014,USD,0.8,2.8,-2.0
2014,USF,-1.7,-3.3,1.6
2014,USM,7.6,10.8,-3.2
2014,USU,4.1,0.0,4.1
2014,UTA,-1.9,-5.3,3.5
2014,UTAH,10.0,7.3,2.7
2014,UTC,-4.1,-4.6,0.5
2014,UTEP,4.0,3.2,0.8
2014,UTM,-8.5,-6.1,-2.5
2014,UTSA,-8.2,-4.6,-3.6
2014,UVA,16.4,0.2,16.1
2014,UVM,6.0,1.8,4.2
2014,UVU,-0.9,-2.1,1.2
2014,VAL,3.1,6.4,-3.3
2014,VAN,4.3,7.3,-3.1
2014,VCU,13.8,12.0,1.8
2014,VILL,16.2,8.7,7.5
2014,VMI,-1.6,-2.1,0.5
2014,W&M,1.2,4.2,-2.9
2014,WAG,-1.3,-1.1,-0.2
2014,WAKE,5.5,-0.1,5.6
2014,WASH,4.0,4.3,-0.3
2014,WCU,-2.1,-1.9,-0.2
2014,WEB,3.5,-5.3,8.8
2014,WICH,14.9,8.9,6.0
2014,WIN,-2.1,4.1,-6.2
2014,WIS,15.8,11.0,4.8
2014,WIU,-3.4,-1.4,-2.0
2014,WKU,0.7,-0.0,0.7
2014,WMU,3.9,-3.0,6.9
2014,WOF,0.5,0.8,-0.3
2014,WRST,3.7,1.1,2.6
2014,WSU,-1.4,0.0,-1.4
2014,WVU,9.1,7.6,1.5
2014,WYO,3.1,5.7,-2.5
2014,XAV,9.9,2.6,7.3
2014,YALE,1.2,2.5,-1.4
2014,YSU,1.8,-3.1,4.9
2015,AAMU,-8.6,-6.4,-2.2
2015,ACU,-7.5,-5.6,-1.9
2015,AKR,4.5,-0.3,4.8
2015,ALA,7.5,9.9,-2.3
2015,ALCN,-9.3,-2.5,-6.8
2015,ALST,-3.2,-1.4,-1.8
2015,AMCC,-1.9,-3.4,1.5
2015,AMER,0.8,1.8,-1.1
2015,APP,-5.0,-8.2,3.2
2015,APSU,-6.9,-2.4,-4.5
2015,ARIZ,19.6,1.9,17.7
2015,ARK,10.4,5.8,4.6
2015,ARMY,-1.7,0.2,-1.9
2015,ARST,-5.6,-8.4,2.9
2015,ASU,6.1,-1.7,7.8
2015,AUB,1.6,6.1,-4.6
2015,BALL,-3.1,5.0,-8.1
2015,BAY,13.9,7.4,6.6
2015,BCU,-7.1,-0.5,-6.7
2015,BEL,3.1,1.8,1.3
2015,BGSU,3.7,2.9,0.7
2015,BING,-7.6,-8.4,0.8
2015,BOIS,8.7,-2.3,11.0
2015,BRAD,-3.8,-5.2,1.4
2015,BRWN,-3.4,-4.7,1.3
2015,BRY,-2.3,1.9,-4.2
2015,BUCK,-0.5,-3.7,3.2
2015,BUF,7.8,5.0,2.9
2015,BUT,13.8,12.7,1.1
2015,BYU,10.5,4.1,6.4
2015,CAL,2.1,-3.2,5.3
2015,CAM,-5.6,-3.5,-2.1
2015,CAN,2.6,-0.4,3.0
2015,CARK,-9.7,-5.9,-3.8
2015,CCSU,-9.0,-5.4,-3.5
2015,CCU,3.8,-0.8,4.7
2015,CHSO,1.5,2.2,-0.7
2015,CHST,-7.2,0.2,-7.4
2015,CIN,9.5,3.6,6.0
2015,CIT,-7.0,-1.9,-5.2
2015,CLE,4.6,4.6,0.1
2015,CLEM,6.0,2.0,4.0
2015,CLT,2.4,-1.5,3.9
2015,CMU,6.0,9.0,-3.1
2015,COFC,-4.1,-3.9,-0.2
2015,COLG,0.9,-1.7,2.6
2015,COLO,4.2,-1.6,5.8
2015,COLU,2.6,1.4,1.2
2015,CONN,8.1,2.5,5.6
2015,COPP,-7.4,-3.4,-4.0
2015,COR,0.2,-3.9,4.1
2015,CREI,4.8,5.8,-1.0
2015,CSU,7.7,4.0,3.6
2015,CSUB,-2.7,-0.3,-2.3
2015,CSUF,-6.6,-5.4,-1.2
2015,CSUN,-4.8,-3.4,-1.4
2015,DART,0.7,4.2,-3.5
2015,DAV,10.7,4.3,6.4
2015,DAY,9.8,3.3,6.5
2015,DEL,-4.0,-3.2,-0.9
2015,DEN,-0.9,1.4,-2.3
2015,DEP,1.9,2.6,-0.7
2015,DETM,-0.3,-4.1,3.8
2015,DREX,-2.6,2.6,-5.2
2015,DRKE,-4.9,5.5,-10.4
2015,DSU,-5.4,-0.2,-5.2
2015,DUKE,23.9,10.3,13.6
2015,DUQ,-0.8,1.9,-2.7
2015,ECU,-1.1,-5.1,4.0
2015,EIU,-2.4,-1.8,-0.6
2015,EKU,5.5,0.6,4.9
2015,ELON,-1.6,0.5,-2.1
2015,EMU,2.8,-0.2,3.1
2015,ETSU,-0.4,-0.4,0.0
2015,EVAN,4.6,2.2,2.4
2015,EWU,4.0,4.1,-0.1
2015,FAIR,-4.7,-5.4,0.7
2015,FAMU,-10.2,-10.1,-0.0
2015,FAU,-4.3,-0.3,-4.0
2015,FDU,-6.8,-6.4,-0.4
2015,FGCU,2.0,5.9,-3.9
2015,FIU,-3.9,-3.3,-0.7
2015,FLA,10.4,6.4,4.0
2015,FOR,-1.5,1.0,-2.5
2015,FRES,-1.8,-3.7,1.9
2015,FSU,4.5,1.8,2.7
2015,FUR,-6.7,-4.4,-2.4
2015,GASO,3.7,0.6,3.1
2015,GAST,8.1,4.2,3.9
2015,GCU,-3.8,0.3,-4.1
2015,GMU,-0.3,6.2,-6.4
2015,GONZ,17.8,14.9,2.9
2015,GRAM,-10.7,-7.1,-3.6
2015,GTWN,11.5,8.0,3.5
2015,GWEB,-1.8,-2.8,1.0
2015,HALL,6.2,2.5,3.8
2015,HAMP,-2.8,4.4,-7.2
2015,HARV,6.8,-0.5,7.4
2015,HAW,-2.4,-1.3,-1.0
2015,HCU,-4.9,-3.3,-1.6
2015,HOF,6.6,1.6,5.0
2015,HOU,-1.4,2.8,-4.2
2015,HOW,-3.4,3.1,-6.5
2015,HPU,2.3,-1.4,3.7
2015,IDHO,-2.3,-3.4,1.1
2015,IDST,-6.3,-6.9,0.6
2015,ILL,10.2,14.6,-4.4
2015,ILST,7.5,7.1,0.4
2015,INST,-0.5,-0.1,-0.4
2015,IONA,5.7,4.0,1.8
2015,IOWA,13.7,5.1,8.6
2015,ISU,15.8,13.0,2.8
2015,IUIN,-5.2,-3.7,-1.6
2015,JAX,-8.8,-6.2,-2.6
2015,JKST,-6.1,1.4,-7.5
2015,JMU,-0.8,3.0,-3.8
2015,JOES,1.7,-1.4,3.0
2015,JXST,-6.8,-0.9,-6.0
2015,KENN,-8.8,-1.6,-7.2
2015,KENT,3.6,7.1,-3.5
2015,KSU,6.9,5.7,1.3
2015,L-MD,-6.3,-0.7,-5.5
2015,LAF,0.5,1.9,-1.3
2015,LAM,-4.4,-3.7,-0.7
2015,LAS,5.7,3.0,2.7
2015,LBSU,4.1,-0.2,4.2
2015,LEH,1.7,0.3,1.4
2015,LIB,-7.4,-3.1,-4.3
2015,LIP,-5.0,-0.2,-4.7
2015,LIU,-4.7,-4.8,0.2
2015,LMU,-5.0,-0.6,-4.4
2015,LONG,-7.0,-5.6,-1.5
2015,LOU,16.2,5.0,11.3
2015,LSU,8.2,-1.5,9.6
2015,LUC,1.4,-5.5,6.9
2015,M-OH,-2.4,-4.0,1.6
2015,MAN,2.2,-1.2,3.4
2015,MARQ,4.1,1.1,3.1
2015,MASS,5.3,1.3,4.0
2015,MCN,-6.7,1.0,-7.7
2015,MEM,7.0,1.6,5.4
2015,MER,2.3,-1.1,3.4
2015,MIA,10.2,0.4,9.8
2015,MICH,7.8,7.0,0.8
2015,MILW,-3.7,0.4,-4.1
2015,MINN,9.4,2.7,6.7
2015,MISS,9.2,6.3,2.9
2015,MIZ,-1.5,1.5,-3.0
2015,MONM,0.6,0.9,-0.3
2015,MONT,0.7,0.2,0.5
2015,MORE,2.9,9.9,-7.0
2015,MORG,-7.8,-4.8,-3.0
2015,MOST,-3.5,3.5,-7.0
2015,MRSH,-5.4,-0.9,-4.5
2015,MRST,-6.0,-1.4,-4.6
2015,MSM,-1.4,-0.9,-0.5
2015,MSST,0.9,1.9,-1.0
2015,MSU,14.8,5.1,9.8
2015,MTST,-6.9,-0.1,-6.8
2015,MTSU,0.4,3.8,-3.4
2015,MUR,8.0,2.2,5.8
2015,MVSU,-9.7,-7.3,-2.4
2015,NAU,-0.4,-4.3,3.9
2015,NAVY,-3.5,-1.4,-2.2
2015,NCAT,-8.1,-2.7,-5.4
2015,NCCU,7.7,1.5,6.2
2015,NCSU,12.0,8.3,3.7
2015,NDSU,-0.2,-2.4,2.2
2015,NEB,4.5,0.8,3.7
2015,NEV,-6.8,-5.2,-1.6
2015,NIA,-6.3,-2.1,-4.2
2015,NICH,-7.8,-7.0,-0.7
2015,NIU,-0.8,6.5,-7.2
2015,NJIT,-0.1,-7.5,7.4
2015,NKU,-0.6,0.8,-1.5
2015,NMSU,5.2,7.7,-2.5
2015,NORF,0.2,-0.5,0.6
2015,NWST,-3.0,-0.4,-2.6
2015,OAK,-0.1,2.1,-2.1
2015,ODU,8.9,2.0,6.9
2015,OHIO,-3.0,1.3,-4.3
2015,OKST,10.0,10.4,-0.4
2015,OMA,-3.7,-0.3,-3.4
2015,ORE,4.2,2.5,1.7
2015,ORST,0.6,-3.4,4.0
2015,ORU,-0.5,-2.3,1.8
2015,OSU,16.4,11.5,4.9
2015,PAC,-4.2,-0.2,-4.0
2015,PENN,-5.2,-6.5,1.3
2015,PEPP,0.5,-2.7,3.2
2015,PFW,-0.6,0.2,-0.8
2015,PITT,6.7,2.2,4.6
2015,PORT,-0.1,-2.7,2.5
2015,PRES,-8.3,-3.5,-4.8
2015,PRIN,0.1,1.4,-1.3
2015,PROV,11.8,0.9,10.9
2015,PRST,-3.8,-6.0,2.2
2015,PSU,6.3,1.3,5.0
2015,PUR,10.4,6.0,4.3
2015,QUIN,1.5,3.0,-1.5
2015,RAD,0.7,-1.0,1.7
2015,RGV,-7.6,-2.5,-5.1
2015,RICE,-3.3,-3.6,0.3
2015,RICH,9.7,11.5,-1.9
2015,RID,1.8,-1.0,2.8
2015,RMU,0.3,2.0,-1.7
2015,RUTG,-0.7,3.1,-3.8
2015,SAC,-0.8,-6.0,5.2
2015,SAM,-5.4,-6.7,1.3
2015,SBU,4.8,2.5,2.3
2015,SCST,-8.4,-5.8,-2.6
2015,SCU,-3.6,2.5,-6.1
2015,SDAK,-1.4,1.6,-2.9
2015,SDST,5.3,-2.5,7.8
2015,SDSU,8.1,1.5,6.6
2015,SEA,-3.8,-1.3,-2.5
2015,SELA,-6.1,-4.3,-1.7
2015,SEMO,-2.6,5.5,-8.0
2015,SFA,9.7,4.4,5.3
2015,SFBK,0.3,2.6,-2.3
2015,SFPA,-1.3,-0.6,-0.6
2015,SHSU,7.1,1.0,6.1
2015,SHU,-3.1,-5.7,2.7
2015,SIE,-2.4,-1.0,-1.5
2015,SIU,-2.1,4.3,-6.4
2015,SIUE,-1.9,-0.4,-1.4
2015,SJSU,-9.1,-4.4,-4.7
2015,SJU,9.7,4.8,4.9
2015,SLU,-3.8,7.7,-11.6
2015,SMC,6.5,-0.1,6.5
2015,SMU,10.3,11.2,-0.9
2015,SOU,-4.2,-1.7,-2.5
2015,SPU,-0.0,0.4,-0.4
2015,STAN,6.6,2.7,4.0
2015,STBK,3.7,2.2,1.5
2015,STET,-8.1,-1.5,-6.6
2015,SUU,-4.7,-7.1,2.4
2015,SYR,12.1,5.6,6.5
2015,Southern California,-2.0,4.7,-6.7
2015,TA&M,8.6,3.9,4.8
2015,TCU,8.5,7.7,0.8
2015,TEM,7.7,-3.3,11.0
2015,TENN,5.1,4.2,0.9
2015,TEX,13.7,7.6,6.2
2015,TLSA,4.9,10.9,-6.1
2015,TNST,-8.6,-9.3,0.7
2015,TNTC,-1.9,-0.3,-1.7
2015,TOL,5.9,2.5,3.3
2015,TOW,-2.4,-2.4,0.0
2015,TROY,-5.9,-6.1,0.2
2015,TTU,1.8,1.4,0.4
2015,TULN,-0.7,1.3,-2.1
2015,TXSO,-2.0,0.8,-2.9
2015,TXST,-1.4,0.4,-1.8
2015,UAB,1.7,-0.8,2.5
2015,UALB,3.7,-2.9,6.6
2015,UAPB,-7.9,-2.4,-5.4
2015,UCD,4.2,-2.7,7.0
2015,UCF,-3.9,1.3,-5.2
2015,UCI,6.0,6.0,-0.0
2015,UCLA,5.7,0.6,5.1
2015,UCR,-2.9,0.2,-3.1
2015,UCSB,4.7,3.9,0.8
2015,UGA,9.5,8.4,1.1
2015,UIC,-5.9,-5.4,-0.5
2015,UIW,-1.6,-1.1,-0.5
2015,ULM,-0.2,2.4,-2.6
2015,UMBC,-8.0,-3.4,-4.5
2015,UMES,-2.0,-4.8,2.8
2015,UML,-5.4,-5.6,0.1
2015,UNC,19.3,10.8,8.5
2015,UNCA,-2.0,-1.3,-0.7
2015,UNCG,-4.2,3.6,-7.8
2015,UNCO,-2.4,-7.5,5.0
2015,UNCW,0.9,0.8,0.1
2015,UND,-6.3,0.2,-6.5
2015,UNF,3.9,-1.0,4.9
2015,UNH,0.2,-3.4,3.6
2015,UNI,12.8,3.5,9.3
2015,UNLV,5.5,4.1,1.4
2015,UNM,3.4,-0.0,3.4
2015,UNO,-6.5,-0.3,-6.2
2015,UNT,-4.2,9.1,-13.3
2015,UPST,4.0,-1.2,5.2
2015,URI,8.8,6.9,1.9
2015,USA,-5.7,-1.5,-4.2
2015,USD,4.8,4.2,0.5
2015,USF,-4.6,-6.5,1.9
2015,USM,-7.0,-4.6,-2.4
2015,USU,2.7,5.5,-2.8
2015,UTA,0.0,-7.6,7.6
2015,UTAH,16.3,9.7,6.6
2015,UTC,2.3,5.8,-3.5
2015,UTEP,5.0,7.3,-2.2
2015,UTM,2.2,3.4,-1.2
2015,UTSA,-2.9,0.0,-2.9
2015,UVA,21.7,10.4,11.3
2015,UVM,4.5,5.2,-0.7
2015,UVU,-6.8,-4.2,-2.5
2015,VAL,6.2,-0.0,6.2
2015,VAN,8.3,7.3,0.9
2015,VCU,13.6,4.8,8.8
2015,VILL,19.6,10.7,8.9
2015,VMI,-2.8,-1.1,-1.7
2015,W&M,5.2,-0.1,5.3
2015,WAG,-5.6,-4.3,-1.3
2015,WAKE,3.7,2.2,1.4
2015,WASH,2.9,-4.8,7.7
2015,WCU,-2.5,0.9,-3.4
2015,WEB,-2.9,-3.5,0.6
2015,WICH,14.4,8.9,5.5
2015,WIN,0.6,-1.2,1.8
2015,WIS,22.4,16.4,6.0
2015,WIU,-7.1,-6.3,-0.8
2015,WKU,2.4,-1.2,3.6
2015,WMU,0.1,1.4,-1.3
2015,WOF,5.0,-0.6,5.6
2015,WRST,-2.9,-0.6,-2.3
2015,WSU,-1.1,-4.0,2.9
2015,WVU,12.5,4.0,8.5
2015,WYO,4.0,1.7,2.2
2015,XAV,9.9,4.6,5.3
2015,YALE,7.1,1.6,5.5
2015,YSU,-4.7,-0.9,-3.8
2016,AAMU,-7.2,-2.7,-4.6
2016,ACU,-6.7,2.1,-8.8
2016,AKR,7.3,0.9,6.5
2016,ALA,5.4,0.1,5.3
2016,ALCN,-8.1,-2.2,-5.9
2016,ALST,-6.8,1.0,-7.8
2016,AMCC,-0.8,-2.4,1.7
2016,AMER,-6.6,-2.6,-4.0
2016,APP,-4.5,-2.6,-1.8
2016,APSU,-2.3,4.1,-6.4
2016,ARIZ,15.8,11.5,4.3
2016,ARK,8.7,6.5,2.2
2016,ARMY,-1.2,0.9,-2.1
2016,ARST,-2.8,-4.4,1.6
2016,ASU,4.5,4.2,0.3
2016,AUB,0.2,-2.7,2.9
2016,BALL,1.3,1.5,-0.2
2016,BAY,12.9,7.4,5.5
2016,BCU,-6.7,-6.6,-0.1
2016,BEL,4.2,6.9,-2.7
2016,BGSU,-2.9,-4.0,1.1
2016,BING,-7.7,-8.2,0.4
2016,BOIS,8.1,1.5,6.6
2016,BRAD,-8.1,-1.7,-6.5
2016,BRWN,-4.0,-1.1,-2.9
2016,BRY,-9.3,-12.2,2.9
2016,BUCK,1.9,1.6,0.3
2016,BUF,2.8,0.1,2.7
2016,BUT,13.0,3.3,9.6
2016,BYU,9.8,8.4,1.4
2016,CAL,12.8,12.3,0.5
2016,CAM,-4.6,-3.2,-1.4
2016,CAN,-1.8,-6.1,4.3
2016,CARK,-7.7,-1.6,-6.1
2016,CCSU,-9.9,-1.8,-8.1
2016,CCU,2.2,-0.9,3.2
2016,CHSO,-4.8,-4.7,-0.1
2016,CHST,-9.3,0.2,-9.4
2016,CIN,13.5,4.4,9.1
2016,CIT,-7.4,-7.8,0.4
2016,CLE,-4.9,0.5,-5.4
2016,CLEM,10.4,4.1,6.3
2016,CLT,-1.1,-1.4,0.3
2016,CMU,2.3,-7.1,9.4
2016,COFC,3.6,4.3,-0.7
2016,COLG,-3.1,0.1,-3.2
2016,COLO,9.6,2.7,7.0
2016,COLU,4.9,10.1,-5.2
2016,CONN,14.8,9.6,5.2
2016,COPP,-8.6,7.7,-16.3
2016,COR,-4.7,-2.6,-2.2
2016,CREI,10.6,5.6,5.0
2016,CSU,2.8,3.3,-0.5
2016,CSUB,3.3,-2.7,6.0
2016,CSUF,-3.0,3.4,-6.4
2016,CSUN,-4.4,-1.8,-2.6
2016,DART,-0.9,0.9,-1.8
2016,DAV,4.8,4.4,0.4
2016,DAY,9.8,-0.6,10.3
2016,DEL,-6.1,-8.0,1.9
2016,DEN,-0.1,0.9,-1.0
2016,DEP,-0.7,5.4,-6.1
2016,DETM,0.5,-0.5,1.1
2016,DREX,-4.0,-6.3,2.3
2016,DRKE,-3.5,-4.8,1.3
2016,DSU,-9.7,-5.0,-4.7
2016,DUKE,16.2,9.8,6.4
2016,DUQ,1.8,3.9,-2.0
2016,ECU,-1.0,-1.6,0.6
2016,EIU,-4.4,-3.5,-0.9
2016,EKU,-1.3,2.1,-3.4
2016,ELON,0.5,9.9,-9.4
2016,EMU,0.9,6.0,-5.1
2016,ETSU,1.3,-2.1,3.4
2016,EVAN,6.2,0.9,5.3
2016,EWU,0.5,-2.4,3.0
2016,FAIR,-0.8,-5.6,4.8
2016,FAMU,-9.8,-9.8,0.0
2016,FAU,-7.3,-3.8,-3.4
2016,FDU,-5.2,-3.4,-1.7
2016,FGCU,-0.0,1.0,-1.0
2016,FIU,-2.4,-3.0,0.6
2016,FLA,11.0,1.5,9.5
2016,FOR,3.2,4.2,-1.0
2016,FRES,3.6,-5.3,8.9
2016,FSU,10.1,6.3,3.9
2016,FUR,1.8,5.5,-3.8
2016,GASO,-0.3,1.6,-1.9
2016,GAST,0.5,2.8,-2.3
2016,GCU,2.1,-1.6,3.7
2016,GMU,-1.5,-1.5,-0.0
2016,GONZ,13.0,5.5,7.5
2016,GRAM,-9.0,-1.2,-7.8
2016,GTWN,8.1,-1.6,9.7
2016,GWEB,-2.3,-7.6,5.3
2016,HALL,12.3,5.2,7.1
2016,HAMP,-4.5,-2.6,-1.9
2016,HARV,1.3,-1.5,2.8
2016,HAW,4.2,5.7,-1.5
2016,HCU,-3.8,-2.5,-1.4
2016,HOF,5.0,5.3,-0.3
2016,HOU,9.0,9.0,0.0
2016,HOW,-8.1,-0.0,-8.1
2016,HPU,2.4,0.0,2.3
2016,IDHO,-1.8,-0.5,-1.3
2016,IDST,-5.3,-8.5,3.2
2016,ILL,3.9,7.1,-3.2
2016,ILST,2.7,0.8,1.9
2016,INST,-0.1,5.5,-5.6
2016,IONA,4.8,1.5,3.4
2016,IOWA,13.5,6.7,6.8
2016,ISU,13.3,6.3,7.0
2016,IUIN,-3.4,-1.1,-2.3
2016,JAX,-4.8,0.3,-5.1
2016,JKST,-2.8,3.2,-5.9
2016,JMU,5.8,7.1,-1.3
2016,JOES,9.7,0.5,9.2
2016,JXST,-6.5,0.6,-7.1
2016,KENN,-5.3,-3.2,-2.1
2016,KENT,0.9,-3.0,4.0
2016,KSU,8.6,4.5,4.1
2016,L-MD,-4.7,-7.3,2.6
2016,LAF,-8.0,-5.2,-2.8
2016,LAM,-7.8,-6.8,-0.9
2016,LAS,-5.0,-3.4,-1.6
2016,LBSU,4.4,5.7,-1.3
2016,LEH,0.8,-2.6,3.4
2016,LIB,-6.3,-4.6,-1.7
2016,LIP,-4.6,-1.8,-2.8
2016,LIU,-4.8,-4.1,-0.8
2016,LMU,-2.6,-1.2,-1.5
2016,LONG,-5.7,-1.2,-4.5
2016,LOU,18.5,11.8,6.6
2016,LSU,7.1,5.7,1.4
2016,LUC,-1.0,-1.0,0.0
2016,M-OH,-4.2,0.1,-4.2
2016,MAN,-2.7,-2.9,0.2
2016,MARQ,5.1,1.8,3.3
2016,MASS,0.8,-1.2,2.0
2016,MCN,-8.4,-5.2,-3.1
2016,MEM,9.0,1.6,7.4
2016,MER,0.2,8.7,-8.5
2016,MIA,14.4,3.3,11.1
2016,MICH,11.0,6.6,4.4
2016,MILW,4.6,3.8,0.8
2016,MINN,0.1,-1.4,1.5
2016,MISS,6.9,4.8,2.1
2016,MIZ,1.1,4.4,-3.3
2016,MONM,6.7,1.8,5.0
2016,MONT,1.6,2.5,-0.9
2016,MORE,2.1,1.1,1.0
2016,MORG,-7.7,-9.5,1.8
2016,MOST,-4.0,-3.4,-0.6
2016,MRSH,1.3,7.9,-6.6
2016,MRST,-6.4,-2.0,-4.4
2016,MSM,-3.9,-2.6,-1.3
2016,MSST,6.5,11.8,-5.3
2016,MSU,18.6,10.5,8.1
2016,MTST,-3.4,-2.5,-0.9
2016,MTSU,2.0,1.9,0.0
2016,MUR,1.5,3.3,-1.8
2016,MVSU,-9.4,-2.2,-7.3
2016,NAU,-8.2,-7.3,-0.9
2016,NAVY,-0.7,7.3,-8.0
2016,NCAT,-9.0,-4.3,-4.7
2016,NCCU,-6.5,-1.7,-4.8
2016,NCSU,7.6,6.5,1.2
2016,NDSU,2.0,6.1,-4.2
2016,NEB,6.3,3.7,2.6
